fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern
D1,,,,,36.07186790149182,129.3613266965899,958.8269282530839,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07186790149182,129.3618948784081,944.0056594039089,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07186790149182,129.36246306022628,929.0885794999222,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07186790149182,129.36303124204446,914.0906847333046,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07186790149182,129.36359942386264,899.0240560876509,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07186790149182,129.36416760568082,883.8985217839904,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07231835194227,129.34200851477172,886.8425231885744,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07231835194227,129.3425766965899,902.1175071165115,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07231835194227,129.34314487840808,917.3489831809856,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.34371306022626,932.5295184325528,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.34428124204445,947.6499194179253,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.34484942386263,962.6986909256605,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.3454176056808,977.6612879731265,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.345985787499,992.5190661725736,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.34655396931717,1007.247784975656,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.34712215113535,1021.8154373958308,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.34769033295353,1036.1790496827546,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.34825851477171,1050.2798856732675,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.3488266965899,1064.0361630287948,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.34939487840808,1077.3319081724462,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.34996306022626,1089.9999999997633,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.35053124204444,1101.7972367687696,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.35109942386262,1112.371186980513,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.3516676056808,1121.2276793859826,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.35223578749898,1127.732499853745,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.35280396931716,1131.21520430634,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.35337215113537,1131.21520430634,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.35394033295356,1127.732499853745,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.35450851477174,1121.2276793859826,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.35507669658992,1112.371186980513,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.3556448784081,1101.7972367687696,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07231835194227,129.35621306022628,1089.9999999997633,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.35678124204446,1077.3319081724462,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.35734942386264,1064.0361630287948,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.35791760568083,1050.2798856732675,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.358485787499,1036.1790496827546,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.3590539693172,1021.8154373958308,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.35962215113537,1007.247784975656,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.36019033295355,992.5190661725736,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.36075851477173,977.6612879731265,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.3613266965899,962.6986909256605,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.3618948784081,947.6499194179253,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07231835194227,129.36246306022628,932.5295184325528,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07231835194227,129.36303124204446,917.3489831809856,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07231835194227,129.36359942386264,902.1175071165115,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07231835194227,129.36416760568082,886.8425231885744,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07276880239272,129.34200851477172,889.3171672320913,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07276880239272,129.3425766965899,904.7201380719041,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.34314487840808,920.093203721995,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.34371306022626,935.4311511086084,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.34428124204445,950.7274975783059,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.34484942386263,965.974085661034,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.3454176056808,981.1605150811151,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.345985787499,996.273332144035,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.34655396931717,1011.2948498567547,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.34712215113535,1026.2013934341448,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.34769033295353,1040.9606304821375,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.34825851477171,1055.5274076933492,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.3488266965899,1069.8370933878384,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.34939487840808,1083.7946729000473,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.34996306022626,1097.256546223879,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35053124204444,1109.9999999997615,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35109942386262,1121.6735921607656,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.3516676056808,1131.726317012253,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35223578749898,1139.3468148306883,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35280396931716,1143.54147174773,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35337215113537,1143.54147174773,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35394033295356,1139.3468148306883,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35450851477174,1131.726317012253,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35507669658992,1121.6735921607656,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.3556448784081,1109.9999999997615,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35621306022628,1097.256546223879,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07276880239272,129.35678124204446,1083.7946729000473,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.35734942386264,1069.8370933878384,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.35791760568083,1055.5274076933492,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.358485787499,1040.9606304821375,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.3590539693172,1026.2013934341448,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.35962215113537,1011.2948498567547,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.36019033295355,996.273332144035,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.36075851477173,981.1605150811151,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.3613266965899,965.974085661034,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.3618948784081,950.7274975783059,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.36246306022628,935.4311511086084,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07276880239272,129.36303124204446,920.093203721995,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07276880239272,129.36359942386264,904.7201380719041,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07276880239272,129.36416760568082,889.3171672320913,,,,,16.0,342.0,,,,,20,
NF,,,,,36.073219252843174,129.34200851477172,891.3111657158169,,,,,16.0,342.0,,,,,20,
NF,,,,,36.073219252843174,129.3425766965899,906.8188773210135,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.34314487840808,922.3081051999318,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.34371306022626,937.7755739090054,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.34428124204445,953.2171920521832,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.34484942386263,968.6277838260942,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.3454176056808,984.0007083469986,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.345985787499,999.3273087071132,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.34655396931717,1014.5960962503209,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.34712215113535,1029.7915117296777,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.34769033295353,1044.891989595396,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.34825851477171,1059.8668356068442,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.3488266965899,1074.6710085703955,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.34939487840808,1089.2360533321307,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.34996306022626,1103.4536840222195,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35053124204444,1117.1448623495291,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35109942386262,1129.99999999976,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.3516676056808,1141.4656543237484,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35223578749898,1150.5653693629824,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35280396931716,1155.8124537064127,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35337215113537,1155.8124537064127,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35394033295356,1150.5653693629824,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35450851477174,1141.4656543237484,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35507669658992,1129.99999999976,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.3556448784081,1117.1448623495291,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35621306022628,1103.4536840222195,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073219252843174,129.35678124204446,1089.2360533321307,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.35734942386264,1074.6710085703955,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.35791760568083,1059.8668356068442,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.358485787499,1044.891989595396,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.3590539693172,1029.7915117296777,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.35962215113537,1014.5960962503209,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.36019033295355,999.3273087071132,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.36075851477173,984.0007083469986,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.3613266965899,968.6277838260942,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.3618948784081,953.2171920521832,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.36246306022628,937.7755739090054,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073219252843174,129.36303124204446,922.3081051999318,,,,,16.0,342.0,,,,,20,
NF,,,,,36.073219252843174,129.36359942386264,906.8188773210135,,,,,16.0,342.0,,,,,20,
NF,,,,,36.073219252843174,129.36416760568082,891.3111657158169,,,,,16.0,342.0,,,,,20,
NF,,,,,36.073669703293625,129.34200851477172,892.8151585966438,,,,,16.0,342.0,,,,,20,
NF,,,,,36.073669703293625,129.3425766965899,908.4028445413292,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.34314487840808,923.9809448354526,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.34371306022626,939.5477394703038,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.34428124204445,955.1010725321847,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.34484942386263,970.6382054624139,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.3454176056808,986.1556071091046,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.345985787499,1001.6486465712736,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.34655396931717,1017.1111323729692,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.34712215113535,1032.5346010199548,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.34769033295353,1047.9071820632148,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.34825851477171,1063.2117178296455,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.3488266965899,1078.4225083782399,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.34939487840808,1093.499379073548,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.34996306022626,1108.3761957504562,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35053124204444,1122.9370114039448,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35109942386262,1136.962468510332,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.3516676056808,1149.999999999758,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35223578749898,1161.0447297211838,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35280396931716,1167.9645567577845,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35337215113537,1167.9645567577845,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35394033295356,1161.0447297211838,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35450851477174,1149.999999999758,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35507669658992,1136.962468510332,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.3556448784081,1122.9370114039448,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35621306022628,1108.3761957504562,,,,,16.0,342.0,,,,,20,
C1,,,,,36.073669703293625,129.35678124204446,1093.499379073548,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.35734942386264,1078.4225083782399,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.35791760568083,1063.2117178296455,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.358485787499,1047.9071820632148,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.3590539693172,1032.5346010199548,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.35962215113537,1017.1111323729692,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.36019033295355,1001.6486465712736,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.36075851477173,986.1556071091046,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.3613266965899,970.6382054624139,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.3618948784081,955.1010725321847,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.36246306022628,939.5477394703038,,,,,16.0,342.0,,,,,20,
D1,,,,,36.073669703293625,129.36303124204446,923.9809448354526,,,,,16.0,342.0,,,,,20,
NF,,,,,36.073669703293625,129.36359942386264,908.4028445413292,,,,,16.0,342.0,,,,,20,
NF,,,,,36.073669703293625,129.36416760568082,892.8151585966438,,,,,16.0,342.0,,,,,20,
NF,,,,,36.074120153744076,129.34200851477172,893.8219248451579,,,,,16.0,342.0,,,,,20,
NF,,,,,36.074120153744076,129.3425766965899,909.4636201968724,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.34314487840808,925.1018266131105,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.34371306022626,940.7359127596964,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.34428124204445,956.3650854405197,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.34484942386263,971.9883342655012,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.3454176056808,987.6043520022253,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.345985787499,1003.2114171895978,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.34655396931717,1018.8072164256629,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.34712215113535,1034.3885669011202,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.34769033295353,1049.9509673957507,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.34825851477171,1065.4878404878002,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.3488266965899,1080.9891879426154,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.34939487840808,1096.439055743785,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.34996306022626,1111.8103837026279,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35053124204444,1127.0535050268024,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35109942386262,1142.0671311444885,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.3516676056808,1156.612364462405,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35223578749898,1169.9999999997563,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35280396931716,1179.7822716101882,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35337215113537,1179.7822716101882,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35394033295356,1169.9999999997563,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35450851477174,1156.612364462405,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35507669658992,1142.0671311444885,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.3556448784081,1127.0535050268024,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35621306022628,1111.8103837026279,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35678124204446,1096.439055743785,,,,,16.0,342.0,,,,,20,
C1,,,,,36.074120153744076,129.35734942386264,1080.9891879426154,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.35791760568083,1065.4878404878002,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.358485787499,1049.9509673957507,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.3590539693172,1034.3885669011202,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.35962215113537,1018.8072164256629,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.36019033295355,1003.2114171895978,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.36075851477173,987.6043520022253,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.3613266965899,971.9883342655012,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.3618948784081,956.3650854405197,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.36246306022628,940.7359127596964,,,,,16.0,342.0,,,,,20,
D1,,,,,36.074120153744076,129.36303124204446,925.1018266131105,,,,,16.0,342.0,,,,,20,
NF,,,,,36.074120153744076,129.36359942386264,909.4636201968724,,,,,16.0,342.0,,,,,20,
NF,,,,,36.074120153744076,129.36416760568082,893.8219248451579,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07457060419453,129.34200851477172,894.3265514240976,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07457060419453,129.3425766965899,909.9954630564067,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.34314487840808,925.6639848831197,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.34371306022626,941.3320460681136,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.34428124204445,956.9995575082918,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.34484942386263,972.6664055407085,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.3454176056808,988.3324428563618,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.345985787499,1003.9974750588982,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.34655396931717,1019.6612402222493,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.34712215113535,1035.3233767900695,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.34769033295353,1050.9833712492737,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.34825851477171,1066.640468974294,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.3488266965899,1082.2935140048824,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.34939487840808,1097.9406416147958,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.34996306022626,1113.5786375863095,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35053124204444,1129.201450667154,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35109942386262,1144.7961889667877,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.3516676056808,1160.3297293139572,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35223578749898,1175.6845016753648,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35280396931716,1189.9999999997547,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35337215113537,1189.9999999997547,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35394033295356,1175.6845016753648,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35450851477174,1160.3297293139572,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35507669658992,1144.7961889667877,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.3556448784081,1129.201450667154,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35621306022628,1113.5786375863095,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35678124204446,1097.9406416147958,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07457060419453,129.35734942386264,1082.2935140048824,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.35791760568083,1066.640468974294,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.358485787499,1050.9833712492737,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.3590539693172,1035.3233767900695,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.35962215113537,1019.6612402222493,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.36019033295355,1003.9974750588982,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.36075851477173,988.3324428563618,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.3613266965899,972.6664055407085,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.3618948784081,956.9995575082918,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.36246306022628,941.3320460681136,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07457060419453,129.36303124204446,925.6639848831197,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07457060419453,129.36359942386264,909.9954630564067,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07457060419453,129.36416760568082,894.3265514240976,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07502105464497,129.34200851477172,894.3265514240976,,,,,16.0,342.0,,,,,20,
NF,,,,,36.07502105464497,129.3425766965899,909.9954630564067,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.34314487840808,925.6639848831197,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.34371306022626,941.3320460681136,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.34428124204445,956.9995575082918,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.34484942386263,972.6664055407085,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.3454176056808,988.3324428563618,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.345985787499,1003.9974750588982,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.34655396931717,1019.6612402222493,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.34712215113535,1035.3233767900695,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.34769033295353,1050.9833712492737,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.34825851477171,1066.640468974294,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.3488266965899,1082.2935140048824,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.34939487840808,1097.9406416147958,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.34996306022626,1113.5786375863095,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35053124204444,1129.201450667154,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35109942386262,1144.7961889667877,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.3516676056808,1160.3297293139572,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35223578749898,1175.6845016753648,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35280396931716,1189.9999999997547,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35337215113537,1189.9999999997547,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35394033295356,1175.6845016753648,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35450851477174,1160.3297293139572,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35507669658992,1144.7961889667877,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.3556448784081,1129.201450667154,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35621306022628,1113.5786375863095,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35678124204446,1097.9406416147958,,,,,16.0,342.0,,,,,20,
C1,,,,,36.07502105464497,129.35734942386264,1082.2935140048824,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.35791760568083,1066.640468974294,,,,,16.0,342.0,,,,,20,
D1,,,,,36.07502105464497,129.358485787499,1050.9833712492737,,,,,16.0,342.0,,,,,20,
